-1.794999999999999929e-01	-4.439782269716974649e-11	-4.286897383904217905e-10	-2.784690766163276527e-10	-1.666478467755979897e-10	-5.028226528304143018e-10	-4.970003701337461448e-10	1.785996040545390292e-10	1.021649100793750734e-09	1.371181481017103753e-09	1.728321652178521997e-09	2.137144862819292568e-09	2.857351088368979701e-09	3.012820290332765861e-09	1.809490232831497672e-09	1.063595191943411844e-09	1.023723949130492426e-09	1.495113692935349993e-09	8.987833413010946801e-10	6.201867751971465943e-11	-1.508302792190233096e-10	-6.218003588496167759e-10
-1.784999999999999920e-01	-4.376021995572280412e-12	-3.886679376888243204e-10	-2.384472759147301825e-10	-1.266260460740005196e-10	-4.628008521288167800e-10	-4.569785694321486747e-10	2.186214047561364993e-10	1.061670901495348153e-09	1.411203281718701172e-09	1.768343452880119415e-09	2.177166663520889986e-09	2.897372889070577119e-09	3.052842091034362453e-09	1.849512033533095090e-09	1.103616992645009469e-09	1.063745749832089844e-09	1.535135493636947412e-09	9.388051420026919951e-10	1.020404782213121166e-10	-1.108084785174258524e-10	-5.817785581480193575e-10
-1.774999999999999911e-01	1.530093950862427197e-10	-2.312825206070093631e-10	-8.106185883291519941e-11	3.075937100781446996e-11	-3.054154350470017968e-10	-2.995931523503336916e-10	3.760068218379515600e-10	1.219056318577163187e-09	1.568588698800516207e-09	1.925728869961934243e-09	2.334552080602705021e-09	3.054758306152392154e-09	3.210227508116177901e-09	2.006897450614910538e-09	1.261002409726824090e-09	1.221131166913904879e-09	1.692520910718762447e-09	1.096190559084507237e-09	2.594258953031271256e-10	4.657693856438915009e-11	-4.243931410662043226e-10
-1.764999999999999902e-01	2.962027283597909898e-10	-8.808918733346110595e-11	6.213147444063305779e-11	1.739527042813627336e-10	-1.622221017734535525e-10	-1.563998190767854215e-10	5.192001551114998042e-10	1.362249651850711380e-09	1.711782032074064399e-09	2.068922203235482436e-09	2.477745413876253214e-09	3.197951639425940346e-09	3.353420841389725680e-09	2.150090783888458317e-09	1.404195743000372490e-09	1.364324500187453279e-09	1.835714243992310846e-09	1.239383892358055429e-09	4.026192285766753699e-10	1.897702718379373879e-10	-2.811998077926560784e-10
-1.754999999999999893e-01	4.730069047011046643e-10	8.871498900785255565e-11	2.389356507819467194e-10	3.507568806226763823e-10	1.458207456786010259e-11	2.040435726452822398e-11	6.960043314528134271e-10	1.539053828192025210e-09	1.888586208415377815e-09	2.245726379576796472e-09	2.654549590217566423e-09	3.374755815767254383e-09	3.530225017731039716e-09	2.326894960229772354e-09	1.580999919341686319e-09	1.541128676528766695e-09	2.012518420333624262e-09	1.416188068699369052e-09	5.794234049179889927e-10	3.665744481792510624e-10	-1.043956314513424038e-10
-1.744999999999999885e-01	6.287216652843217767e-10	2.444297495910696939e-10	3.946504113651638317e-10	5.064716412058935464e-10	1.702968351510772602e-10	1.761191178477453913e-10	8.517190920360306428e-10	1.694768588775242322e-09	2.044300968998595341e-09	2.401441140160013585e-09	2.810264350800783949e-09	3.530470576350471495e-09	3.685939778314256829e-09	2.482609720812989880e-09	1.736714679924903432e-09	1.696843437111983807e-09	2.168233180916841374e-09	1.571902829282586164e-09	7.351381655012061051e-10	5.222892087624682782e-10	5.131912913187475377e-11
-1.734999999999999876e-01	7.928530688919329777e-10	4.085611531986809466e-10	5.587818149727750328e-10	6.706030448135047474e-10	3.344282387586884871e-10	3.402505214553565923e-10	1.015850495643641844e-09	1.858899992382853213e-09	2.208432372606206232e-09	2.565572543767624476e-09	2.974395754408395667e-09	3.694601979958082386e-09	3.850071181921868547e-09	2.646741124420600357e-09	1.900846083532514529e-09	1.860974840719594905e-09	2.332364584524452679e-09	1.736034232890197469e-09	8.992695691088173061e-10	6.864206123700793758e-10	2.154505327394859871e-10
-1.724999999999999867e-01	1.033173286741802398e-09	6.488813710485501083e-10	7.991020328226442462e-10	9.109232626633739608e-10	5.747484566085577005e-10	5.805707393052258574e-10	1.256170713493510954e-09	2.099220210232722736e-09	2.448752590456075962e-09	2.805892761617494206e-09	3.214715972258264570e-09	3.934922197807951703e-09	4.090391399771737450e-09	2.887061342270470087e-09	2.141166301382383846e-09	2.101295058569464842e-09	2.572684802374321582e-09	1.976354450740066786e-09	1.139589786958686726e-09	9.267408302199486926e-10	4.557707505893552264e-10
-1.715000000000000135e-01	1.467670767196956505e-09	1.083378851503704423e-09	1.233599513277798354e-09	1.345420743118528068e-09	1.009245937063711808e-09	1.015068219760380068e-09	1.690668193948665061e-09	2.533717690687876844e-09	2.883250070911230070e-09	3.240390242072647900e-09	3.649213452713419091e-09	4.369419678263106224e-09	4.524888880226891971e-09	3.321558822725623781e-09	2.575663781837537540e-09	2.535792539024618536e-09	3.007182282829476103e-09	2.410851931195220480e-09	1.574087267413841041e-09	1.361238310675102904e-09	8.902682310445094373e-10
-1.705000000000000127e-01	1.980366764537387889e-09	1.596074848844135806e-09	1.746295510618229944e-09	1.858116740458959866e-09	1.521941934404143398e-09	1.527764217100811452e-09	2.203364191289096859e-09	3.046413688028308434e-09	3.395946068251661247e-09	3.753086239413079904e-09	4.161909450053849855e-09	4.882115675603536987e-09	5.037584877567322734e-09	3.834254820066055785e-09	3.088359779177969544e-09	3.048488536365050126e-09	3.519878280169907694e-09	2.923547928535652484e-09	2.086783264754272424e-09	1.873934308015534080e-09	1.402964228384940924e-09
-1.695000000000000118e-01	2.430867350822376229e-09	2.046575435129124353e-09	2.196796096903218284e-09	2.308617326743947585e-09	1.972442520689131532e-09	1.978264803385799999e-09	2.653864777574084785e-09	3.496914274313296361e-09	3.846446654536649173e-09	4.203586825698067830e-09	4.612410036338838608e-09	5.332616261888525741e-09	5.488085463852310661e-09	4.284755406351043712e-09	3.538860365462957470e-09	3.498989122650038053e-09	3.970378866454895620e-09	3.374048514820640410e-09	2.537283851039260764e-09	2.324434894300522420e-09	1.853464814669928644e-09
-1.685000000000000109e-01	2.510176390690871957e-09	2.125884474997619668e-09	2.276105136771714012e-09	2.387926366612444140e-09	2.051751560557627673e-09	2.057573843254295313e-09	2.733173817442580927e-09	3.576223314181792089e-09	3.925755694405145315e-09	4.282895865566563972e-09	4.691719076207334750e-09	5.411925301757021055e-09	5.567394503720807630e-09	4.364064446219539853e-09	3.618169405331453612e-09	3.578298162518534608e-09	4.049687906323391762e-09	3.453357554689136552e-09	2.616592890907756492e-09	2.403743934169018562e-09	1.932773854538424992e-09
-1.675000000000000100e-01	2.770033911881020752e-09	2.385741996187768876e-09	2.535962657961862807e-09	2.647783887802592108e-09	2.311609081747776054e-09	2.317431364444444521e-09	2.993031338632729308e-09	3.836080835371940883e-09	4.185613215595293696e-09	4.542753386756712353e-09	4.951576597397483131e-09	5.671782822947170263e-09	5.827252024910955183e-09	4.623921967409688234e-09	3.878026926521602820e-09	3.838155683708682162e-09	4.309545427513540143e-09	3.713215075879284933e-09	2.876450412097905287e-09	2.663601455359166943e-09	2.192631375728573373e-09
-1.665000000000000091e-01	2.892474344886932538e-09	2.508182429193680662e-09	2.658403090967774593e-09	2.770224320808503894e-09	2.434049514753687840e-09	2.439871797450356307e-09	3.115471771638641094e-09	3.958521268377852669e-09	4.308053648601205482e-09	4.665193819762624139e-09	5.074017030403394917e-09	5.794223255953082049e-09	5.949692457916866969e-09	4.746362400415600020e-09	4.000467359527514606e-09	3.960596116714593948e-09	4.431985860519451929e-09	3.835655508885196719e-09	2.998890845103817073e-09	2.786041888365078729e-09	2.315071808734485159e-09
-1.655000000000000082e-01	3.047045116855332192e-09	2.662753201162080316e-09	2.812973862936174660e-09	2.924795092776903548e-09	2.588620286722087908e-09	2.594442569418755962e-09	3.270042543607040748e-09	4.113092040346252737e-09	4.462624420569605549e-09	4.819764591731023379e-09	5.228587802371794157e-09	5.948794027921481290e-09	6.104263229885267037e-09	4.900933172383999261e-09	4.155038131495913847e-09	4.115166888682994015e-09	4.586556632487851996e-09	3.990226280853596786e-09	3.153461617072216727e-09	2.940612660333478797e-09	2.469642580702884813e-09
-1.645000000000000073e-01	3.315454647705367476e-09	2.931162732012115600e-09	3.081383393786209531e-09	3.193204623626938832e-09	2.857029817572122778e-09	2.862852100268791245e-09	3.538452074457076032e-09	4.381501571196287194e-09	4.731033951419640833e-09	5.088174122581058663e-09	5.496997333221830268e-09	6.217203558771516574e-09	6.372672760735303148e-09	5.169342703234034545e-09	4.423447662345949131e-09	4.383576419533029299e-09	4.854966163337886453e-09	4.258635811703632070e-09	3.421871147922252011e-09	3.209022191183513667e-09	2.738052111552920097e-09
-1.635000000000000064e-01	3.407988103275926134e-09	3.023696187582674258e-09	3.173916849356768603e-09	3.285738079197497490e-09	2.949563273142681437e-09	2.955385555839349904e-09	3.630985530027635104e-09	4.474035026766846266e-09	4.823567406990199078e-09	5.180707578151617735e-09	5.589530788792389340e-09	6.309737014342075646e-09	6.465206216305862220e-09	5.261876158804593617e-09	4.515981117916508203e-09	4.476109875103587544e-09	4.947499618908446352e-09	4.351169267274191142e-09	3.514404603492810669e-09	3.301555646754072739e-09	2.830585567123479169e-09
-1.625000000000000056e-01	3.406581284630217461e-09	3.022289368936965585e-09	3.172510030711059930e-09	3.284331260551788817e-09	2.948156454496973177e-09	2.953978737193641231e-09	3.629578711381926431e-09	4.472628208121137179e-09	4.822160588344490819e-09	5.179300759505908649e-09	5.588123970146680254e-09	6.308330195696366559e-09	6.463799397660153134e-09	5.260469340158884530e-09	4.514574299270799116e-09	4.474703056457879285e-09	4.946092800262737266e-09	4.349762448628482056e-09	3.512997784847101996e-09	3.300148828108364066e-09	2.829178748477770083e-09
-1.615000000000000047e-01	3.754871560204324159e-09	3.370579644511071870e-09	3.520800306285166215e-09	3.632621536125895516e-09	3.296446730071079462e-09	3.302269012767747516e-09	3.977868986956033129e-09	4.820918483695244705e-09	5.170450863918597517e-09	5.527591035080016174e-09	5.936414245720786125e-09	6.656620471270474085e-09	6.812089673234259005e-09	5.608759615732992056e-09	4.862864574844905814e-09	4.822993332031985983e-09	5.294383075836843964e-09	4.698052724202587927e-09	3.861288060421208281e-09	3.648439103682470764e-09	3.177469024051876781e-09
-1.605000000000000038e-01	4.160311430397792025e-09	3.776019514704540562e-09	3.926240176478634080e-09	4.038061406319363794e-09	3.701886600264548154e-09	3.707708882961215794e-09	4.383308857149500994e-09	5.226358353888712570e-09	5.575890734112064555e-09	5.933030905273483212e-09	6.341854115914254817e-09	7.062060341463941950e-09	7.217529543427726870e-09	6.014199485926459921e-09	5.268304445038373679e-09	5.228433202225453848e-09	5.699822946030311829e-09	5.103492594396056619e-09	4.266727930614676146e-09	4.053878973875938629e-09	3.582908894245344646e-09
-1.595000000000000029e-01	4.377572682104885308e-09	3.993280766411633846e-09	4.143501428185728190e-09	4.255322658026456251e-09	3.919147851971641438e-09	3.924970134668309078e-09	4.600570108856594278e-09	5.443619605595805853e-09	5.793151985819158666e-09	6.150292156980577323e-09	6.559115367621348928e-09	7.279321593171034406e-09	7.434790795134820981e-09	6.231460737633553204e-09	5.485565696745467790e-09	5.445694453932547132e-09	5.917084197737405113e-09	5.320753846103149903e-09	4.483989182321769430e-09	4.271140225583032740e-09	3.800170145952437930e-09
-1.585000000000000020e-01	4.377575318074884705e-09	3.993283402381632415e-09	4.143504064155726760e-09	4.255325293996455647e-09	3.919150487941639180e-09	3.924972770638307647e-09	4.600572744826592847e-09	5.443622241565805250e-09	5.793154621789157235e-09	6.150294792950575065e-09	6.559118003591345843e-09	7.279324229141033803e-09	7.434793431104818723e-09	6.231463373603551774e-09	5.485568332715466360e-09	5.445697089902545701e-09	5.917086833707404509e-09	5.320756482073148472e-09	4.483991818291768826e-09	4.271142861553030482e-09	3.800172781922437326e-09
-1.575000000000000011e-01	4.406752882568688950e-09	4.022460966875437488e-09	4.172681628649531832e-09	4.284502858490261547e-09	3.948328052435445080e-09	3.954150335132113547e-09	4.629750309320398747e-09	5.472799806059609495e-09	5.822332186282962308e-09	6.179472357444380965e-09	6.588295568085151743e-09	7.308501793634838875e-09	7.463970995598623795e-09	6.260640938097356846e-09	5.514745897209271432e-09	5.474874654396350774e-09	5.946264398201209582e-09	5.349934046566954372e-09	4.513169382785573072e-09	4.300320426046836382e-09	3.829350346416242399e-09
-1.565000000000000002e-01	4.656352273079283159e-09	4.272060357386030870e-09	4.422281019160125214e-09	4.534102249000854102e-09	4.197927442946038462e-09	4.203749725642706929e-09	4.879349699830992129e-09	5.722399196570203705e-09	6.071931576793555690e-09	6.429071747954974347e-09	6.837894958595745952e-09	7.558101184145432257e-09	7.713570386109218005e-09	6.510240328607951056e-09	5.764345287719864814e-09	5.724474044906944983e-09	6.195863788711802964e-09	5.599533437077546927e-09	4.762768773296167281e-09	4.549919816557429764e-09	4.078949736926835781e-09
-1.554999999999999993e-01	4.971729990136480574e-09	4.587438074443229111e-09	4.737658736217322629e-09	4.849479966058051516e-09	4.513305160003235049e-09	4.519127442699904343e-09	5.194727416888189543e-09	6.037776913627401119e-09	6.387309293850753104e-09	6.744449465012172588e-09	7.153272675652942539e-09	7.873478901202630499e-09	8.028948103166416246e-09	6.825618045665148470e-09	6.079723004777062229e-09	6.039851761964142397e-09	6.511241505769000378e-09	5.914911154134744341e-09	5.078146490353364695e-09	4.865297533614627179e-09	4.394327453984034022e-09
-1.544999999999999984e-01	5.147824931877555186e-09	4.763533016184302896e-09	4.913753677958397241e-09	5.025574907799126955e-09	4.689400101744310488e-09	4.695222384440978128e-09	5.370822358629263328e-09	6.213871855368475731e-09	6.563404235591827716e-09	6.920544406753246373e-09	7.329367617394017978e-09	8.049573842943705938e-09	8.205043044907490031e-09	7.001712987406222255e-09	6.255817946518136841e-09	6.215946703705216182e-09	6.687336447510074990e-09	6.091006095875818953e-09	5.254241432094439307e-09	5.041392475355701791e-09	4.570422395725107807e-09
-1.534999999999999976e-01	5.268784759653279579e-09	4.884492843960027290e-09	5.034713505734121634e-09	5.146534735574850522e-09	4.810359929520035709e-09	4.816182212216703349e-09	5.491782186404988549e-09	6.334831683144199297e-09	6.684364063367552937e-09	7.041504234528970767e-09	7.450327445169742372e-09	8.170533670719430332e-09	8.326002872683214425e-09	7.122672815181946648e-09	6.376777774293861234e-09	6.336906531480941403e-09	6.808296275285798557e-09	6.211965923651544174e-09	5.375201259870162874e-09	5.162352303131426184e-09	4.691382223500832201e-09
-1.524999999999999967e-01	5.254004285509680791e-09	4.869712369816429328e-09	5.019933031590522846e-09	5.131754261431251733e-09	4.795579455376436093e-09	4.801401738073104560e-09	5.477001712261389760e-09	6.320051209000601336e-09	6.669583589223954148e-09	7.026723760385371978e-09	7.435546971026142756e-09	8.155753196575830716e-09	8.311222398539616463e-09	7.107892341038347860e-09	6.361997300150263273e-09	6.322126057337342614e-09	6.793515801142200595e-09	6.197185449507945385e-09	5.360420785726564085e-09	5.147571828987827395e-09	4.676601749357233412e-09
-1.514999999999999958e-01	5.273620826162484982e-09	4.889328910469233520e-09	5.039549572243327864e-09	5.151370802084055924e-09	4.815195996029241112e-09	4.821018278725908752e-09	5.496618252914193951e-09	6.339667749653405527e-09	6.689200129876758340e-09	7.046340301038176997e-09	7.455163511678946947e-09	8.175369737228635734e-09	8.330838939192421482e-09	7.127508881691152878e-09	6.381613840803067464e-09	6.341742597990146806e-09	6.813132341795004786e-09	6.216801990160749577e-09	5.380037326379369104e-09	5.167188369640631587e-09	4.696218290010037604e-09
-1.504999999999999949e-01	5.285485569952705565e-09	4.901193654259453275e-09	5.051414316033547620e-09	5.163235545874277334e-09	4.827060739819460040e-09	4.832883022516129334e-09	5.508482996704414534e-09	6.351532493443626110e-09	6.701064873666978095e-09	7.058205044828396752e-09	7.467028255469167530e-09	8.187234481018854663e-09	8.342703682982640410e-09	7.139373625481374288e-09	6.393478584593287220e-09	6.353607341780367388e-09	6.824997085585225369e-09	6.228666733950970159e-09	5.391902070169589686e-09	5.179053113430852170e-09	4.708083033800258186e-09
-1.494999999999999940e-01	5.416267292957220813e-09	5.031975377263968524e-09	5.182196039038062868e-09	5.294017268878792583e-09	4.957842462823976116e-09	4.963664745520644583e-09	5.639264719708929783e-09	6.482314216448141359e-09	6.831846596671493344e-09	7.188986767832912001e-09	7.597809978473683606e-09	8.318016204023370739e-09	8.473485405987154831e-09	7.270155348485887882e-09	6.524260307597802468e-09	6.484389064784881810e-09	6.955778808589740618e-09	6.359448456955485408e-09	5.522683793174104935e-09	5.309834836435367418e-09	4.838864756804773435e-09
-1.484999999999999931e-01	5.561363610745177305e-09	5.177071695051925015e-09	5.327292356826019360e-09	5.439113586666748247e-09	5.102938780611932608e-09	5.108761063308600247e-09	5.784361037496885447e-09	6.627410534236097850e-09	6.976942914459449835e-09	7.334083085620868493e-09	7.742906296261640098e-09	8.463112521811325576e-09	8.618581723775111323e-09	7.415251666273844374e-09	6.669356625385758960e-09	6.629485382572838301e-09	7.100875126377697109e-09	6.504544774743441072e-09	5.667780110962061427e-09	5.454931154223323083e-09	4.983961074592729099e-09
-1.474999999999999922e-01	5.509259007144379372e-09	5.124967091451127082e-09	5.275187753225221427e-09	5.387008983065951141e-09	5.050834177011134674e-09	5.056656459707803141e-09	5.732256433896089168e-09	6.575305930635299917e-09	6.924838310858652729e-09	7.281978482020071387e-09	7.690801692660840510e-09	8.411007918210529297e-09	8.566477120174315044e-09	7.363147062673048095e-09	6.617252021784961027e-09	6.577380778972042022e-09	7.048770522776899176e-09	6.452440171142643966e-09	5.615675507361263493e-09	5.402826550622525977e-09	4.931856470991931993e-09
-1.464999999999999913e-01	5.433945733894018536e-09	5.049653818200766247e-09	5.199874479974859764e-09	5.311695709815589479e-09	4.975520903760773012e-09	4.981343186457441479e-09	5.656943160645726679e-09	6.499992657384939082e-09	6.849525037608291067e-09	7.206665208769709724e-09	7.615488419410478847e-09	8.335694644960167634e-09	8.491163846923951727e-09	7.287833789422684778e-09	6.541938748534600191e-09	6.502067505721679533e-09	6.973457249526537514e-09	6.377126897892282304e-09	5.540362234110902658e-09	5.327513277372164314e-09	4.856543197741570331e-09
-1.454999999999999905e-01	5.424268448358000004e-09	5.039976532664747715e-09	5.190197194438841232e-09	5.302018424279570947e-09	4.965843618224755307e-09	4.971665900921422947e-09	5.647265875109708974e-09	6.490315371848920549e-09	6.839847752072272535e-09	7.196987923233690365e-09	7.605811133874461970e-09	8.326017359424149102e-09	8.481486561387934849e-09	7.278156503886667900e-09	6.532261462998581659e-09	6.492390220185661828e-09	6.963779963990518981e-09	6.367449612356263772e-09	5.530684948574884126e-09	5.317835991836145782e-09	4.846865912205551799e-09
-1.444999999999999896e-01	5.506497120406144804e-09	5.122205204712893341e-09	5.272425866486987686e-09	5.384247096327716573e-09	5.048072290272900933e-09	5.053894572969569400e-09	5.729494547157854600e-09	6.572544043897065349e-09	6.922076424120418988e-09	7.279216595281837646e-09	7.688039805922608423e-09	8.408246031472293902e-09	8.563715233436079649e-09	7.360385175934813527e-09	6.614490135046726459e-09	6.574618892233807454e-09	7.046008636038664608e-09	6.449678284404409398e-09	5.612913620623028925e-09	5.400064663884291409e-09	4.929094584253698252e-09
-1.434999999999999887e-01	5.691624513109314710e-09	5.307332597416062421e-09	5.457553259190156765e-09	5.569374489030885653e-09	5.233199682976070013e-09	5.239021965672738480e-09	5.914621939861023680e-09	6.757671436600234428e-09	7.107203816823588068e-09	7.464343987985005071e-09	7.873167198625777503e-09	8.593373424175462981e-09	8.748842626139250383e-09	7.545512568637981779e-09	6.799617527749895538e-09	6.759746284936976534e-09	7.231136028741832861e-09	6.634805677107578478e-09	5.798041013326198005e-09	5.585192056587460488e-09	5.114221976956867332e-09
-1.424999999999999878e-01	5.813759379131335163e-09	5.429467463438083701e-09	5.579688125212178046e-09	5.691509355052906106e-09	5.355334548998089639e-09	5.361156831694758933e-09	6.036756805883044133e-09	6.879806302622255709e-09	7.229338682845608521e-09	7.586478854007027178e-09	7.995302064647797956e-09	8.715508290197483434e-09	8.870977492161269181e-09	7.667647434660002232e-09	6.921752393771916818e-09	6.881881150958996987e-09	7.353270894763854968e-09	6.756940543129598931e-09	5.920175879348219285e-09	5.707326922609481768e-09	5.236356842978887785e-09
-1.414999999999999869e-01	5.892923870153875889e-09	5.508631954460623599e-09	5.658852616234717944e-09	5.770673846075447659e-09	5.434499040020631192e-09	5.440321322717299659e-09	6.115921296905585686e-09	6.958970793644796434e-09	7.308503173868149247e-09	7.665643345029567904e-09	8.074466555670338682e-09	8.794672781220025814e-09	8.950141983183809907e-09	7.746811925682542958e-09	7.000916884794457544e-09	6.961045641981538540e-09	7.432435385786395693e-09	6.836105034152140484e-09	5.999340370370760011e-09	5.786491413632022494e-09	5.315521334001428511e-09
-1.405000000000000138e-01	6.046751829839722294e-09	5.662459914146470005e-09	5.812680575920564349e-09	5.924501805761294064e-09	5.588326999706478424e-09	5.594149282403146064e-09	6.269749256591432091e-09	7.112798753330642839e-09	7.462331133553996479e-09	7.819471304715414309e-09	8.228294515356185087e-09	8.948500740905870565e-09	9.103969942869657967e-09	7.900639885368389363e-09	7.154744844480303122e-09	7.114873601667384945e-09	7.586263345472241271e-09	6.989932993837986889e-09	6.153168330056606416e-09	5.940319373317868899e-09	5.469349293687274916e-09
-1.395000000000000129e-01	6.100644416493465557e-09	5.716352500800212441e-09	5.866573162574306785e-09	5.978394392415036500e-09	5.642219586360220860e-09	5.648041869056888500e-09	6.323641843245173700e-09	7.166691339984384448e-09	7.516223720207738915e-09	7.873363891369155091e-09	8.282187102009927523e-09	9.002393327559614655e-09	9.157862529523398748e-09	7.954532472022133454e-09	7.208637431134045558e-09	7.168766188321126554e-09	7.640155932125983708e-09	7.043825580491729325e-09	6.207060916710348852e-09	5.994211959971611335e-09	5.523241880341017352e-09
-1.385000000000000120e-01	6.144825783166050323e-09	5.760533867472798861e-09	5.910754529246893206e-09	6.022575759087622920e-09	5.686400953032806453e-09	5.692223235729474920e-09	6.367823209917760120e-09	7.210872706656970041e-09	7.560405086880324508e-09	7.917545258041742338e-09	8.326368468682513116e-09	9.046574694232201903e-09	9.202043896195984341e-09	7.998713838694720701e-09	7.252818797806632805e-09	7.212947554993713801e-09	7.684337298798570955e-09	7.088006947164315745e-09	6.251242283382934445e-09	6.038393326644197755e-09	5.567423247013603772e-09
