-1.150000000000000050e-01	1.671276055527059165e-09	2.278018905671587878e-09	1.117918056684306324e-09	-3.477476156159472614e-10	-1.552265692624126256e-10	3.292844289259910605e-09	6.936804376013570483e-09	7.108521214679834274e-09	3.209549994241055196e-09	3.481256853227380363e-10	2.140954271704033091e-10
-1.140000000000000041e-01	1.552165467696352153e-09	2.158908317840880659e-09	9.988074688535995191e-10	-4.668582034466541182e-10	-2.743371570931195341e-10	3.173733701429203386e-09	6.817693788182863264e-09	6.989410626849127055e-09	3.090439406410347977e-09	2.290150974920311278e-10	9.498483933969641355e-11
-1.130000000000000032e-01	1.400909458506544789e-09	2.007652308651073502e-09	8.475514596637921552e-10	-6.181142126364614822e-10	-4.255931662829268464e-10	3.022477692239395816e-09	6.666437778993056521e-09	6.838154617659320312e-09	2.939183397220540820e-09	7.775908830222382847e-11	-5.627116985011090515e-11
-1.120000000000000023e-01	1.286628306603782780e-09	1.893371156748311493e-09	7.332703077610301463e-10	-7.323953645392235944e-10	-5.398743181856889586e-10	2.908196540336633807e-09	6.552156627090294925e-09	6.723873465756558716e-09	2.824902245317778811e-09	-3.652206360053827732e-11	-1.705523217528729980e-10
-1.110000000000000014e-01	1.218265181742019836e-09	1.825008031886548342e-09	6.649071828992669954e-10	-8.007584894009865385e-10	-6.082374430474519027e-10	2.839833415474870863e-09	6.483793502228531154e-09	6.655510340894794945e-09	2.756539120456015867e-09	-1.048851884623012667e-10	-2.389154466146359938e-10
-1.100000000000000006e-01	1.053964562682347370e-09	1.660707412826875876e-09	5.006065638395945292e-10	-9.650591084606590048e-10	-7.725380621071244723e-10	2.675532796415198810e-09	6.319492883168858274e-09	6.491209721835122893e-09	2.592238501396343401e-09	-2.691858075219738104e-10	-4.032160656743085118e-10
-1.089999999999999997e-01	9.091838969264966553e-10	1.515926747071025368e-09	3.558258980837439699e-10	-1.109839774216509719e-09	-9.173187278629749799e-10	2.530752130659348096e-09	6.174712217413007146e-09	6.346429056079271765e-09	2.447457835640492686e-09	-4.139664732778243697e-10	-5.479967314301590710e-10
-1.079999999999999988e-01	1.042180442700104161e-09	1.648923292844632874e-09	4.888224438573515277e-10	-9.768432284429020063e-10	-7.843221820893674739e-10	2.663748676432955188e-09	6.307708763186616307e-09	6.479425601852879271e-09	2.580454381414100192e-09	-2.809699275042168120e-10	-4.150001856565515133e-10
-1.069999999999999979e-01	9.772101481890733637e-10	1.583952998333602284e-09	4.238521493463206784e-10	-1.041813522953933011e-09	-8.492924766003983748e-10	2.598778381921925011e-09	6.242738468675584475e-09	6.414455307341849093e-09	2.515484086903069602e-09	-3.459402220152476612e-10	-4.799704801675824659e-10
-1.059999999999999970e-01	9.470448773121327378e-10	1.553787727456661451e-09	3.936868784693800524e-10	-1.071978793830873637e-09	-8.794577474773388974e-10	2.568613111044983765e-09	6.212573197798644470e-09	6.384290036464908261e-09	2.485318816026129182e-09	-3.761054928921882355e-10	-5.101357510445229885e-10
-1.049999999999999961e-01	8.800096652354456917e-10	1.486752515379974508e-09	3.266516663926930581e-10	-1.139014005907560579e-09	-9.464929595540260468e-10	2.501577898968297029e-09	6.145537985721956907e-09	6.317254824388220698e-09	2.418283603949442033e-09	-4.431407049688752815e-10	-5.771709631212100345e-10
-1.039999999999999952e-01	6.044606448493730761e-10	1.211203494993901893e-09	5.110264600662037140e-11	-1.414563026293633195e-09	-1.222041979940098662e-09	2.226028878582224000e-09	5.869988965335884291e-09	6.041705804002148082e-09	2.142734583563369417e-09	-7.186897253549480005e-10	-8.527199835072827535e-10
-1.029999999999999943e-01	2.832040614286325859e-10	8.899469115731614540e-10	-2.701539374141201512e-10	-1.735819609714373737e-09	-1.543298563360838998e-09	1.904772295161483664e-09	5.548732381915143956e-09	5.720449220581408574e-09	1.821478000142628669e-09	-1.039946308775688542e-09	-1.173976566928022985e-09
-1.019999999999999934e-01	3.842113640874893903e-11	6.451639865532778330e-10	-5.149368624340037205e-10	-1.980602534734257254e-09	-1.788081488380722722e-09	1.659989370141600147e-09	5.303949456895260438e-09	5.475666295561523402e-09	1.576695075122745151e-09	-1.284729233795572060e-09	-1.418759491947906710e-09
-1.010000000000000064e-01	-2.743223702617145180e-10	3.324204798828142985e-10	-8.276803691044672550e-10	-2.293346041404720892e-09	-2.100824995051186153e-09	1.347245863471136716e-09	4.991205950224797214e-09	5.162922788891061005e-09	1.263951568452281720e-09	-1.597472740466035491e-09	-1.731502998618370348e-09
-1.000000000000000056e-01	-3.592993491961582260e-10	2.474435009483705904e-10	-9.126573480389108080e-10	-2.378323020339164652e-09	-2.185801973985629913e-09	1.262268884536693163e-09	4.906228971290352213e-09	5.077945809956616832e-09	1.178974589517837960e-09	-1.682449719400479044e-09	-1.816479977552813901e-09
-9.900000000000000466e-02	-4.986118525403854689e-10	1.081309976041432183e-10	-1.051969851383138206e-09	-2.517635523683391740e-09	-2.325114477329857414e-09	1.122956381192465661e-09	4.766916467946125539e-09	4.938633306612389330e-09	1.039662086173610459e-09	-1.821762222744706546e-09	-1.955792480897041195e-09
-9.800000000000000377e-02	-6.801984159388287570e-10	-7.345556579430000522e-11	-1.233556414781581597e-09	-2.699222087081835545e-09	-2.506701040728300392e-09	9.413698177940222698e-10	4.585329904547682975e-09	4.757046743213946766e-09	8.580755227751672740e-10	-2.003348786143149937e-09	-2.137379044295484587e-09
-9.700000000000000289e-02	-8.724927341851948741e-10	-2.657498840406660577e-10	-1.425850733027947508e-09	-2.891516405328200835e-09	-2.698995358974666509e-09	7.490754995476563595e-10	4.393035586301317271e-09	4.564752424967580235e-09	6.657812045288011569e-10	-2.195643104389516054e-09	-2.329673362541850290e-09
-9.600000000000000200e-02	-1.018875710255270438e-09	-4.121328601107416214e-10	-1.572233709098023071e-09	-3.037899381398277019e-09	-2.845378335044742280e-09	6.026925234775807958e-10	4.246652610231240674e-09	4.418369448897504465e-09	5.193982284587254898e-10	-2.342026080459591411e-09	-2.476056338611926474e-09
-9.500000000000000111e-02	-9.636583442186614572e-10	-3.569154940741324857e-10	-1.517016343061414091e-09	-2.982682015361667625e-09	-2.790160969008132886e-09	6.579098895141898798e-10	4.301869976267850068e-09	4.473586814934113859e-09	5.746155944953347807e-10	-2.286808714422982430e-09	-2.420838972575317080e-09
-9.400000000000000022e-02	-7.720597758367858857e-10	-1.653169256922571726e-10	-1.325417774679538726e-09	-2.791083446979792467e-09	-2.598562400626257728e-09	8.495084578960652445e-10	4.493468544649725226e-09	4.665185383315989017e-09	7.662141628772100420e-10	-2.095210146041106859e-09	-2.229240404193441922e-09
-9.299999999999999933e-02	-5.814458705581453914e-10	2.529697958638344439e-11	-1.134803869400898025e-09	-2.600469541701151766e-09	-2.407948495347617027e-09	1.040122363174706049e-09	4.684082449928365927e-09	4.855799288594629718e-09	9.568280681558506396e-10	-1.904596240762466158e-09	-2.038626498914801221e-09
-9.199999999999999845e-02	-2.582691925140166783e-10	3.484736576305121381e-10	-8.116271913567693637e-10	-2.277292863657023001e-09	-2.084771817303488675e-09	1.363299041218834607e-09	5.007259127972495105e-09	5.178975966638758896e-09	1.280004746199979404e-09	-1.581419562718337807e-09	-1.715449820870672456e-09
-9.099999999999999756e-02	-1.250529439761981787e-10	4.816899061683306894e-10	-6.784109428189508641e-10	-2.144076615119204398e-09	-1.951555568765669659e-09	1.496515289756653210e-09	5.140475376510312468e-09	5.312192215176577086e-09	1.413220994737797801e-09	-1.448203314180519204e-09	-1.582233572332853853e-09
-8.999999999999999667e-02	7.849139974695235684e-11	6.852342498914811733e-10	-4.748665990958003802e-10	-1.940532271396053914e-09	-1.748011225042519175e-09	1.700059633479803694e-09	5.344019720233464192e-09	5.515736558899727983e-09	1.616765338460948491e-09	-1.244658970457368513e-09	-1.378689228609703369e-09
-8.899999999999999578e-02	2.905168340011872789e-10	8.972596841457160953e-10	-2.628411648415654582e-10	-1.728506837141819096e-09	-1.535985790788284356e-09	1.912085067734038719e-09	5.556045154487698597e-09	5.727761993153962388e-09	1.828790772715183517e-09	-1.032633536203133694e-09	-1.166663794355468551e-09
-8.799999999999999489e-02	4.601528620515656314e-10	1.066895712196094241e-09	-9.320513679118707981e-11	-1.558870809091440640e-09	-1.366349762737906107e-09	2.081721095784417175e-09	5.725681182538076226e-09	5.897398021204340844e-09	1.998426800765561766e-09	-8.629975081527554453e-10	-9.970277663050900949e-10
-8.699999999999999400e-02	7.554007951709249025e-10	1.362143645315453615e-09	2.020427963281721913e-10	-1.263622875972081472e-09	-1.071101829618546733e-09	2.376969028903776343e-09	6.020929115657436634e-09	6.192645954323699598e-09	2.293674733884920933e-09	-5.677495750333960708e-10	-7.017798331857308238e-10
-8.599999999999999312e-02	1.050142028479990898e-09	1.656884878624519404e-09	4.967840296372380577e-10	-9.688816426630154762e-10	-7.763605963094809438e-10	2.671710262212842132e-09	6.315670348966501596e-09	6.487387187632766214e-09	2.588415967193986722e-09	-2.730083417243303336e-10	-4.070385998766650349e-10
-8.500000000000000611e-02	1.352322843799707264e-09	1.959065693944235771e-09	7.989648449569546307e-10	-6.667008273432990066e-10	-4.741797809897643708e-10	2.973891077532558498e-09	6.617851164286218790e-09	6.789568002952482581e-09	2.890596782513703502e-09	2.917247359538627175e-11	-1.048577845569484619e-10
-8.400000000000000522e-02	1.680510559054849197e-09	2.287253409199378117e-09	1.127152560212096564e-09	-3.385131120881572286e-10	-1.459920657346225928e-10	3.302078792787700431e-09	6.946038879541360723e-09	7.117755718207625341e-09	3.218784497768845022e-09	3.573601888505280691e-10	2.233299306981933420e-10
-8.300000000000000433e-02	1.907053624112906968e-09	2.513796474257435681e-09	1.353695625270154334e-09	-1.119700470300992383e-10	8.055099932343541048e-11	3.528621857845757995e-09	7.172581944599418700e-09	7.344298783265682491e-09	3.445327562826902999e-09	5.839032539085860982e-10	4.498729957562513452e-10
-8.200000000000000344e-02	2.125632361697335323e-09	2.732375211841863209e-09	1.572274362854582069e-09	1.066086905543284190e-10	2.991297369078630677e-10	3.747200595430185936e-09	7.391160682183846228e-09	7.562877520850110019e-09	3.663906300411330941e-09	8.024819914930137296e-10	6.684517333406789766e-10
-8.100000000000000255e-02	2.352373270226683990e-09	2.959116120371212703e-09	1.799015271383931356e-09	3.333495990836777190e-10	5.258706454372124583e-10	3.973941503959535844e-09	7.617901590713196136e-09	7.789618429379459927e-09	3.890647208940680021e-09	1.029222900022363017e-09	8.951926418700282638e-10
-8.000000000000000167e-02	2.414535207172821344e-09	3.021278057317350471e-09	1.861177208330068711e-09	3.955115360298150734e-10	5.880325823833497092e-10	4.036103440905673198e-09	7.680063527659333490e-09	7.851780366325595627e-09	3.952809145886818203e-09	1.091384836968500371e-09	9.573545788161657215e-10
-7.900000000000000078e-02	2.352289452909288287e-09	2.959032303053817413e-09	1.798931454066535860e-09	3.332657817662823260e-10	5.257868281198170653e-10	3.973857686642138900e-09	7.617817773395799192e-09	7.789534612062064637e-09	3.890563391623285559e-09	1.029139082704967727e-09	8.951088245526329742e-10
-7.799999999999999989e-02	2.349274778693717089e-09	2.956017628838245388e-09	1.795916779850964248e-09	3.302511075507106109e-10	5.227721539042452467e-10	3.970843012426567288e-09	7.614803099180228407e-09	7.786519937846493852e-09	3.887548717407713120e-09	1.026124408489395909e-09	8.920941503370612590e-10
-7.699999999999999900e-02	2.478270208685193799e-09	3.085013058829722512e-09	1.924912209842440959e-09	4.592465375421872181e-10	6.517675838957218539e-10	4.099838442418045240e-09	7.743798529171703877e-09	7.915515367837969322e-09	4.016544147399189417e-09	1.155119838480872619e-09	1.021089580328537763e-09
-7.599999999999999811e-02	2.535229877242571534e-09	3.141972727387100247e-09	1.981871878399819107e-09	5.162062060995652625e-10	7.087272524530998984e-10	4.156798110975422560e-09	7.800758197729082025e-09	7.972475036395347470e-09	4.073503815956567565e-09	1.212079507038250353e-09	1.078049248885915704e-09
-7.499999999999999722e-02	2.618656008637724875e-09	3.225398858782254001e-09	2.065298009794972448e-09	5.996323374947187072e-10	7.921533838482533430e-10	4.240224242370576315e-09	7.884184329124235780e-09	8.055901167790501225e-09	4.156929947351721319e-09	1.295505638433403902e-09	1.161475380281069252e-09
-7.399999999999999634e-02	2.753488783701458411e-09	3.360231633845987124e-09	2.200130784858705571e-09	7.344651125584522436e-10	9.269861589119868795e-10	4.375057017434310679e-09	8.019017104187968489e-09	8.190733942854235589e-09	4.291762722415454856e-09	1.430338413497137645e-09	1.296308155344802788e-09
-7.299999999999999545e-02	2.909307488349153820e-09	3.516050338493682119e-09	2.355949489506400979e-09	8.902838172061472385e-10	1.082804863559681978e-09	4.530875722082004433e-09	8.174835808835664724e-09	8.346552647501928515e-09	4.447581427063149437e-09	1.586157118144832433e-09	1.452126859992497990e-09
-7.199999999999999456e-02	3.082781943039700915e-09	3.689524793184230456e-09	2.529423944196948488e-09	1.063758271896694954e-09	1.256279318250229694e-09	4.704350176772552769e-09	8.348310263526213061e-09	8.520027102192476852e-09	4.621055881753697774e-09	1.759631572835380356e-09	1.625601314683045499e-09
-7.099999999999999367e-02	3.211836976229313860e-09	3.818579826373843400e-09	2.658478977386561433e-09	1.192813305086307899e-09	1.385334351439842432e-09	4.833405209962164887e-09	8.477365296715824351e-09	8.649082135382089796e-09	4.750110914943310718e-09	1.888686606024993094e-09	1.754656347872658444e-09
-7.000000000000000666e-02	3.503734927554922866e-09	4.110477777699451579e-09	2.950376928712170439e-09	1.484711256411916698e-09	1.677232302765451231e-09	5.125303161287773893e-09	8.769263248041434184e-09	8.940980086707697975e-09	5.042008866268919724e-09	2.180584557350601686e-09	2.046554299198267036e-09
-6.900000000000000577e-02	3.609582053354411865e-09	4.216324903498941405e-09	3.056224054511659438e-09	1.590558382211405904e-09	1.783079428564940437e-09	5.231150287087262892e-09	8.875110373840923184e-09	9.046827212507186975e-09	5.147855992068408724e-09	2.286431683150091512e-09	2.152401424997756449e-09
-6.800000000000000488e-02	3.462237401515162680e-09	4.068980251659691806e-09	2.908879402672409839e-09	1.443213730372156305e-09	1.635734776725691044e-09	5.083805635248014120e-09	8.727765722001672757e-09	8.899482560667939857e-09	5.000511340229158297e-09	2.139087031310841499e-09	2.005056773158506850e-09
-6.700000000000000400e-02	3.453484174882742224e-09	4.060227025027271764e-09	2.900126176039989797e-09	1.434460503739736056e-09	1.626981550093270795e-09	5.075052408615594078e-09	8.719012495369253542e-09	8.890729334035518987e-09	4.991758113596739082e-09	2.130333804678421871e-09	1.996303546526086808e-09
-6.600000000000000311e-02	3.361507262537151227e-09	3.968250112681680354e-09	2.808149263694398800e-09	1.342483591394145060e-09	1.535004637747679592e-09	4.983075496270003495e-09	8.627035583023661305e-09	8.798752421689928405e-09	4.899781201251147672e-09	2.038356892332830461e-09	1.904326634180495811e-09
-6.500000000000000222e-02	3.247119671703900482e-09	3.853862521848430022e-09	2.693761672861148055e-09	1.228096000560894521e-09	1.420617046914429261e-09	4.868687905436752336e-09	8.512647992190412628e-09	8.684364830856676419e-09	4.785393610417897340e-09	1.923969301499579716e-09	1.789939043347245066e-09
-6.400000000000000133e-02	3.154892272669687408e-09	3.761635122814217362e-09	2.601534273826934981e-09	1.135868601526681654e-09	1.328389647880216186e-09	4.776460506402539676e-09	8.420420593156199140e-09	8.592137431822462931e-09	4.693166211383684680e-09	1.831741902465366848e-09	1.697711644313032199e-09
-6.300000000000000044e-02	3.167669380360809783e-09	3.774412230505339324e-09	2.614311381518057357e-09	1.148645709217803823e-09	1.341166755571338562e-09	4.789237614093660810e-09	8.433197700847321102e-09	8.604914539513584893e-09	4.705943319074806642e-09	1.844519010156489224e-09	1.710488752004154367e-09
-6.199999999999999956e-02	3.399489130013286036e-09	4.006231980157815576e-09	2.846131131170533609e-09	1.380465458870280075e-09	1.572986505223814607e-09	5.021057363746137062e-09	8.665017450499795700e-09	8.836734289166062799e-09	4.937763068727282894e-09	2.076338759808965269e-09	1.942308501656630206e-09
-6.099999999999999867e-02	3.352233033982476122e-09	3.958975884127006075e-09	2.798875035139723695e-09	1.333209362839470368e-09	1.525730409193004900e-09	4.973801267715327562e-09	8.617761354468989508e-09	8.789478193135251644e-09	4.890506972696473393e-09	2.029082663778155769e-09	1.895052405625820705e-09
-5.999999999999999778e-02	3.287307870448191806e-09	3.894050720592721347e-09	2.733949871605439380e-09	1.268284199305185432e-09	1.460805245658720171e-09	4.908876104181042833e-09	8.552836190934703952e-09	8.724553029600966089e-09	4.825581809162188665e-09	1.964157500243870626e-09	1.830127242091536183e-09
-5.899999999999999689e-02	3.168607433824748951e-09	3.775350283969277664e-09	2.615249434981996524e-09	1.149583762681742783e-09	1.342104809035277523e-09	4.790175667557599978e-09	8.434135754311261096e-09	8.605852592977524887e-09	4.706881372538745809e-09	1.845457063620427978e-09	1.711426805468093328e-09
-5.800000000000000294e-02	3.161505526694891829e-09	3.768248376839421783e-09	2.608147527852139402e-09	1.142481855551885868e-09	1.335002901905420607e-09	4.783073760427744096e-09	8.427033847181405215e-09	8.598750685847665697e-09	4.699779465408889101e-09	1.838355156490571269e-09	1.704324898338236413e-09
-5.700000000000000205e-02	3.209088447059901958e-09	3.815831297204431498e-09	2.655730448217149531e-09	1.190064775916895790e-09	1.382585822270430529e-09	4.830656680792752984e-09	8.474616767546414103e-09	8.646333606212677894e-09	4.747362385773897989e-09	1.885938076855581191e-09	1.751907818703246542e-09
-5.600000000000000117e-02	3.125734543892041201e-09	3.732477394036570328e-09	2.572376545049288361e-09	1.106710872749035034e-09	1.299231919102569773e-09	4.747302777624892642e-09	8.391262864378552106e-09	8.562979703044817551e-09	4.664008482606037646e-09	1.802584173687720435e-09	1.668553915535385578e-09
-5.500000000000000028e-02	3.225601977936612683e-09	3.832344828081141396e-09	2.672243979093859843e-09	1.206578306793606309e-09	1.399099353147140841e-09	4.847170211669462883e-09	8.491130298423124002e-09	8.662847137089387793e-09	4.763875916650608714e-09	1.902451607732291503e-09	1.768421349579956854e-09
-5.399999999999999939e-02	3.282593773133609117e-09	3.889336623278138657e-09	2.729235774290856690e-09	1.263570101990602950e-09	1.456091148344137896e-09	4.904162006866460144e-09	8.548122093620120435e-09	8.719838932286384226e-09	4.820867711847605975e-09	1.959443402929288351e-09	1.825413144776953701e-09
-5.299999999999999850e-02	3.277093827786444211e-09	3.883836677930973751e-09	2.723735828943691784e-09	1.258070156643438250e-09	1.450591202996972783e-09	4.898662061519295238e-09	8.542622148272954702e-09	8.714338986939220148e-09	4.815367766500441069e-09	1.953943457582123445e-09	1.819913199429788795e-09
-5.199999999999999761e-02	3.278011790696294839e-09	3.884754640840824379e-09	2.724653791853542412e-09	1.258988119553289085e-09	1.451509165906823617e-09	4.899580024429146693e-09	8.543540111182806157e-09	8.715256949849071603e-09	4.816285729410291697e-09	1.954861420491974486e-09	1.820831162339639630e-09
-5.099999999999999672e-02	3.155727493215703928e-09	3.762470343360233055e-09	2.602369494372951088e-09	1.136703822072697554e-09	1.329224868426232086e-09	4.777295726948555369e-09	8.421255813702215660e-09	8.592972652368477797e-09	4.694001431929700373e-09	1.832577123011382955e-09	1.698546864859048099e-09
-5.000000000000000278e-02	2.902056467069605558e-09	3.508799317214134684e-09	2.348698468226853131e-09	8.830327959265997002e-10	1.075553842280134336e-09	4.523624700802456171e-09	8.167584787556117290e-09	8.339301626222381080e-09	4.440330405783602829e-09	1.578906096865284998e-09	1.444875838712950348e-09
-4.900000000000000189e-02	2.741097807058662312e-09	3.347840657203191025e-09	2.187739808215909472e-09	7.220741359156557312e-10	9.145951822691903670e-10	4.362666040791513753e-09	8.006626127545172390e-09	8.178342966211437835e-09	4.279371745772657930e-09	1.417947436854341132e-09	1.283917178702006276e-09
-4.800000000000000100e-02	2.552216329853712375e-09	3.158959179998241088e-09	1.998858331010959948e-09	5.331926587107061043e-10	7.257137050642407401e-10	4.173784563586562989e-09	7.817744650340222453e-09	7.989461489006487898e-09	4.090490268567708820e-09	1.229065959649391402e-09	1.095035701497056546e-09
-4.700000000000000011e-02	2.506144170518211653e-09	3.112887020662740366e-09	1.952786171675458812e-09	4.871204993752051750e-10	6.796415457287399142e-10	4.127712404251063093e-09	7.771672491004723385e-09	7.943389329670987176e-09	4.044418109232207270e-09	1.182993800313890473e-09	1.048963542161555823e-09
-4.599999999999999922e-02	2.464863238230786055e-09	3.071606088375314768e-09	1.911505239388033628e-09	4.458395670877799387e-10	6.383606134413146263e-10	4.086431471963636668e-09	7.730391558717297787e-09	7.902108397383561578e-09	4.003137176944782499e-09	1.141712868026465288e-09	1.007682609874130432e-09
-4.499999999999999833e-02	2.275357629914379650e-09	2.882100480058907949e-09	1.721999631071626602e-09	2.563339587713730167e-10	4.488550051249077042e-10	3.896925863647230676e-09	7.540885950400890141e-09	7.712602789067153932e-09	3.813631568628374853e-09	9.522072597100582627e-10	8.181770015577236131e-10
-4.399999999999999745e-02	2.194084916574585044e-09	2.800827766719113757e-09	1.640726917731832410e-09	1.750612454315787985e-10	3.675822917851134085e-10	3.815653150307436070e-09	7.459613237061097189e-09	7.631330075727360980e-09	3.732358855288581902e-09	8.709345463702640704e-10	7.369042882179294208e-10
-4.299999999999999656e-02	2.160607548169599119e-09	2.767350398314128246e-09	1.607249549326846899e-09	1.415838770265932616e-10	3.341049233801279491e-10	3.782175781902450559e-09	7.426135868656110851e-09	7.597852707322375469e-09	3.698881486883595977e-09	8.374571779652785593e-10	7.034269198129438063e-10
-4.200000000000000261e-02	1.854950207151425091e-09	2.461693057295953597e-09	1.301592208308672250e-09	-1.640734639915814127e-10	2.844758236195323926e-11	3.476518440884276325e-09	7.120478527637936202e-09	7.292195366304200821e-09	3.393224145865420915e-09	5.317998369471039109e-10	3.977695787947691578e-10
-4.100000000000000172e-02	1.648707687719999720e-09	2.255450537864528227e-09	1.095349688877247087e-09	-3.703159834230066541e-10	-1.777949370694719924e-10	3.270275921452850954e-09	6.914236008206510832e-09	7.085952846872774623e-09	3.186981626433995545e-09	3.255573175156786437e-10	1.915270593633439165e-10
-4.000000000000000083e-02	1.561244279506331080e-09	2.167987129650859793e-09	1.007886280663578447e-09	-4.577793916366752941e-10	-2.652583452831406065e-10	3.182812513239182521e-09	6.826772599992842399e-09	6.998489438659106190e-09	3.099518218220327111e-09	2.380939093020100037e-10	1.040636511496752894e-10
-3.899999999999999994e-02	1.511129156046458533e-09	2.117872006190987453e-09	9.577711572037058993e-10	-5.078945150965477381e-10	-3.153734687430131023e-10	3.132697389779309766e-09	6.776657476532970472e-09	6.948374315199233435e-09	3.049403094760454771e-09	1.879787858421375855e-10	5.394852768980285186e-11
-3.799999999999999906e-02	1.343911682032518012e-09	1.950654532177046932e-09	7.905536831897653781e-10	-6.751119891104882592e-10	-4.825909427569536234e-10	2.965479915765369245e-09	6.609440002519029123e-09	6.781156841185292914e-09	2.882185620746513836e-09	2.076131182819705141e-11	-1.132689463241376758e-10
-3.699999999999999817e-02	1.172821768272870367e-09	1.779564618417399287e-09	6.194637694301177338e-10	-8.462019028701358001e-10	-6.536808565166012677e-10	2.794390002005721394e-09	6.438350088759382513e-09	6.610066927425645477e-09	2.711095706986866399e-09	-1.503286019314505541e-10	-2.843588600837853071e-10
-3.599999999999999728e-02	1.171302555890580270e-09	1.778045406035109189e-09	6.179445570478277393e-10	-8.477211152524258981e-10	-6.552000688988912622e-10	2.792870789623431503e-09	6.436830876377092208e-09	6.608547715043355999e-09	2.709576494604576507e-09	-1.518478143137406003e-10	-2.858780724660753533e-10
-3.500000000000000333e-02	9.901684893475559137e-10	1.596911339492084627e-09	4.368104905048032283e-10	-1.028855181795450461e-09	-8.363341354419157215e-10	2.611736723080407147e-09	6.255696809834067439e-09	6.427413648500331230e-09	2.528442428061552151e-09	-3.329818808567651113e-10	-4.670121390090998126e-10
-3.400000000000000244e-02	9.806018894134543420e-10	1.587344739557983055e-09	4.272438905707015532e-10	-1.038421781729552032e-09	-8.459007353760175000e-10	2.602170123146305576e-09	6.246130209899965867e-09	6.417847048566229658e-09	2.518875828127450166e-09	-3.425484807908667864e-10	-4.765787389432014877e-10
-3.300000000000000155e-02	8.275467502679079798e-10	1.434289600412436486e-09	2.741887514251552427e-10	-1.191476920875098395e-09	-9.989558745215638622e-10	2.449114984000759007e-09	6.093075070754420125e-09	6.264791909420683089e-09	2.365820688981904424e-09	-4.956036199364130969e-10	-6.296338780887478499e-10
-3.200000000000000067e-02	6.291050627021003755e-10	1.235847912846629192e-09	7.574706385934765140e-11	-1.389918608440906102e-09	-1.197397562087371156e-09	2.250673296434951506e-09	5.894633383188611797e-09	6.066350221854875588e-09	2.167379001416096510e-09	-6.940453075022205977e-10	-8.280755656545554541e-10
